Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Lot Config,Neighborhood,House Style,Overall Qual,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Qual,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Heating QC,1st Flr SF,2nd Flr SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice,Age Sold,TotBath Bsmt,TotBath AbvGr
2061,20,RL,66.0,7742,Reg,Inside,Sawyer,1Story,5,1966,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,No,BLQ,763.0,Ex,955,0,955,3,1,TA,6,0,0,Attchd,1966.0,Unf,1.0,386.0,0,0,127000,41,1.0,1
1131,60,FV,64.0,8791,IR1,Inside,Somerst,2Story,6,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Rec,503.0,Ex,864,864,1728,3,1,Gd,7,0,0,Attchd,2003.0,RFn,2.0,673.0,216,56,207500,5,0.0,3
2738,75,RL,60.0,19800,Reg,Inside,Edwards,2.5Unf,6,1990,Gable,BrkFace,Wd Sdng,None,0.0,TA,BrkTil,TA,No,Rec,425.0,Gd,1836,1836,3672,5,1,Gd,7,2,Gd,Detchd,1993.0,Unf,2.0,836.0,684,80,415000,71,0.0,4
929,20,RL,90.0,13339,IR1,Inside,Crawfor,1Story,6,1960,Gable,HdBoard,Plywood,Stone,132.0,TA,CBlock,TA,No,LwQ,65.0,TA,1561,0,1561,3,1,TA,6,1,Gd,Attchd,1960.0,Fin,2.0,463.0,0,148,193000,49,1.0,2
362,60,RL,65.0,8125,Reg,Inside,Gilbert,2Story,6,1995,Gable,HdBoard,HdBoard,None,0.0,TA,PConc,Gd,No,Unf,0.0,Gd,702,779,1481,3,1,TA,6,1,TA,Attchd,1994.0,Fin,2.0,343.0,0,36,174000,15,0.0,3
652,60,RL,78.0,11419,Reg,Corner,NAmes,2Story,7,1999,Gable,WdShing,Wd Shng,None,0.0,TA,CBlock,TA,Mn,ALQ,699.0,Ex,801,726,1527,3,1,TA,6,1,Gd,Attchd,1948.0,Unf,2.0,410.0,0,0,152500,61,1.0,2
1466,60,RL,72.0,7226,IR1,CulDSac,CollgCr,2Story,7,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0.0,Ex,798,842,1640,3,1,Gd,6,0,0,Attchd,2003.0,RFn,2.0,595.0,0,45,183000,5,0.0,3
2087,50,RL,60.0,11100,Reg,Inside,Edwards,1.5Fin,5,1994,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,TA,Mn,LwQ,1080.0,TA,1080,400,1480,4,1,TA,7,1,Gd,Attchd,1951.0,Unf,1.0,253.0,0,0,136500,56,1.0,1
1442,60,RL,80.0,12435,Reg,Inside,CollgCr,2Story,7,2001,Gable,VinylSd,VinylSd,BrkFace,172.0,Gd,PConc,Gd,No,GLQ,361.0,Ex,963,829,1792,3,1,Gd,7,1,TA,Attchd,2001.0,RFn,2.0,564.0,0,96,231500,7,0.0,3
2744,20,RL,57.0,6420,IR1,Inside,Edwards,1Story,5,1952,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,Ex,Mn,LwQ,210.0,Fa,1148,0,1148,2,1,TA,6,0,0,Detchd,1952.0,Unf,1.0,308.0,0,0,123500,54,1.0,1
1511,50,RL,59.0,16466,IR1,Inside,Edwards,1.5Fin,5,1955,Gable,MetalSd,MetalSd,None,0.0,TA,PConc,TA,No,Unf,0.0,TA,872,521,1393,3,1,TA,8,0,0,Attchd,1955.0,Unf,1.0,300.0,121,0,135500,53,0.0,2
2175,80,RL,65.0,6285,Reg,Inside,Edwards,SLvl,6,1976,Gable,HdBoard,Plywood,None,0.0,TA,CBlock,TA,Av,GLQ,504.0,TA,1044,0,1044,3,1,TA,7,1,Fa,Detchd,1976.0,Unf,2.0,528.0,228,0,133500,31,1.0,1
1236,20,RL,71.0,9204,Reg,Inside,NAmes,1Story,5,1963,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,No,BLQ,25.0,TA,1144,0,1144,3,1,TA,6,0,0,Detchd,1962.0,Unf,1.0,336.0,0,88,124000,45,1.0,2
2448,60,RL,78.0,12011,IR1,CulDSac,NoRidge,2Story,8,1998,Gable,VinylSd,VinylSd,BrkFace,530.0,Gd,PConc,Gd,Av,GLQ,956.0,Ex,1086,838,1924,3,1,Gd,7,1,TA,Attchd,1998.0,RFn,2.0,592.0,208,75,280000,8,1.0,3
60,60,RL,108.0,14774,IR1,Corner,NoRidge,2Story,9,1999,Gable,VinylSd,VinylSd,BrkFace,165.0,Gd,PConc,Gd,No,Unf,0.0,Ex,1422,1177,2599,4,1,Gd,10,1,TA,BuiltIn,1999.0,Fin,3.0,779.0,668,30,333168,11,0.0,3
346,60,RL,69.05520046484602,11792,IR1,Inside,Gilbert,2Story,8,2003,Gable,VinylSd,VinylSd,BrkFace,188.0,Gd,PConc,Gd,Gd,GLQ,850.0,Ex,1008,1275,2283,4,1,Gd,9,1,Gd,BuiltIn,2003.0,Fin,3.0,632.0,120,46,270000,6,0.0,3
678,50,RL,60.0,8064,Reg,Inside,NAmes,1.5Fin,6,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,Av,Rec,621.0,Gd,765,368,1133,3,1,TA,5,0,0,Detchd,1989.0,Unf,2.0,900.0,0,0,128500,59,0.0,1
2481,120,RL,50.0,7175,Reg,Inside,SawyerW,1Story,6,1991,Gable,Plywood,Plywood,None,0.0,Gd,PConc,Gd,No,GLQ,904.0,Gd,1398,0,1398,2,1,Gd,5,0,0,Attchd,1990.0,RFn,2.0,542.0,0,46,172000,16,1.0,2
2729,85,RL,72.0,10820,Reg,Corner,Sawyer,SFoyer,5,1972,Gable,HdBoard,HdBoard,BrkFace,153.0,TA,PConc,Gd,Av,GLQ,535.0,Ex,810,0,810,2,1,TA,4,0,0,Detchd,1973.0,Unf,2.0,576.0,0,0,130000,35,1.0,1
453,120,RL,34.0,5381,IR1,Inside,NridgHt,1Story,6,2005,Gable,VinylSd,VinylSd,Stone,135.0,Gd,PConc,Gd,Av,ALQ,900.0,Ex,1306,0,1306,1,1,Gd,5,1,Gd,Attchd,2005.0,RFn,2.0,624.0,170,63,196000,4,1.0,2
2234,45,RM,50.0,5000,Reg,Inside,IDOTRR,1.5Unf,5,1950,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Av,BLQ,116.0,Po,803,0,803,2,1,TA,5,0,0,Detchd,1941.0,Unf,2.0,360.0,0,0,87000,66,0.0,1
2007,50,RM,55.0,8674,Reg,Inside,BrkSide,1.5Fin,5,1950,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,Fa,No,Rec,910.0,TA,910,525,1435,3,1,TA,6,0,0,Detchd,1950.0,Unf,1.0,308.0,0,33,128250,57,1.0,1
20,20,RL,85.0,13175,Reg,Inside,NWAmes,1Story,6,1988,Gable,Plywood,Plywood,Stone,119.0,TA,CBlock,Gd,No,ALQ,790.0,TA,2073,0,2073,3,1,TA,7,2,TA,Attchd,1978.0,Unf,2.0,500.0,349,0,210000,32,1.0,2
2217,50,RL,69.05520046484602,11275,IR1,Corner,Crawfor,1.5Fin,6,1950,Gable,MetalSd,MetalSd,BrkFace,480.0,TA,CBlock,TA,Mn,Rec,297.0,TA,1096,895,1991,3,1,TA,7,1,Gd,Detchd,1977.0,Unf,2.0,432.0,0,0,220000,75,0.0,2
232,20,RL,60.0,9600,Reg,Inside,Sawyer,1Story,4,1995,Gable,VinylSd,HdBoard,None,0.0,TA,CBlock,Gd,No,BLQ,442.0,TA,1067,0,1067,2,1,Gd,4,0,0,Attchd,1996.0,Unf,2.0,436.0,290,0,128000,60,0.0,2
1982,50,RM,120.0,9000,Reg,Corner,OldTown,1.5Fin,5,2006,Gable,Stucco,Stucco,None,0.0,TA,BrkTil,TA,No,BLQ,130.0,Ex,680,494,1174,2,1,Gd,6,1,Gd,Detchd,2000.0,Unf,2.0,576.0,116,26,135000,107,0.0,1
1570,20,RL,74.0,9990,Reg,Inside,Mitchel,1Story,4,1991,Gable,HdBoard,HdBoard,None,0.0,TA,PConc,Gd,No,ALQ,1383.0,Gd,1689,0,1689,3,1,TA,6,1,TA,Attchd,1991.0,Unf,2.0,432.0,428,120,228500,17,1.0,2
195,50,RM,50.0,6000,Reg,Inside,BrkSide,1.5Fin,6,1950,Gable,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,No,BLQ,452.0,TA,608,524,1132,2,1,TA,5,0,0,Detchd,1939.0,Unf,1.0,240.0,0,0,134000,71,1.0,1
2307,20,RL,85.0,10533,IR1,Inside,NAmes,1Story,6,1956,Hip,VinylSd,VinylSd,BrkFace,244.0,TA,CBlock,TA,No,Rec,773.0,TA,1024,0,1024,2,1,Gd,5,2,TA,Attchd,1956.0,Unf,1.0,313.0,0,0,157500,50,1.0,1
504,60,RL,69.05520046484602,11692,IR1,Inside,NoRidge,2Story,8,1994,Gable,HdBoard,HdBoard,BrkFace,372.0,Gd,PConc,Gd,No,GLQ,624.0,Ex,1215,1017,2232,3,1,Gd,8,1,TA,Attchd,1993.0,RFn,2.0,623.0,173,165,263550,16,1.0,3
1644,20,RL,69.05520046484602,12546,IR1,Corner,NWAmes,1Story,6,1981,Gable,MetalSd,MetalSd,BrkFace,310.0,Gd,CBlock,Gd,No,BLQ,678.0,Ex,1440,0,1440,3,1,Gd,7,1,TA,Attchd,1981.0,Fin,2.0,467.0,0,0,182900,26,0.0,2
939,20,RL,69.05520046484602,21695,IR1,Corner,Crawfor,1Story,6,2007,Hip,Wd Sdng,Plywood,BrkFace,260.0,Gd,CBlock,Gd,No,GLQ,808.0,Ex,1680,0,1680,3,1,Gd,5,1,Gd,Attchd,1988.0,Fin,2.0,540.0,292,44,222000,21,1.0,2
2001,30,RM,90.0,8100,Reg,Inside,OldTown,1Story,5,1973,Gable,VinylSd,VinylSd,None,0.0,TA,BrkTil,TA,No,Rec,338.0,Gd,1559,0,1559,2,1,TA,5,0,0,Detchd,1948.0,Unf,2.0,812.0,0,116,153500,59,1.0,1
2379,20,RL,129.0,16737,Reg,FR3,NridgHt,1Story,9,2005,Hip,VinylSd,VinylSd,BrkFace,66.0,Gd,PConc,Ex,Av,GLQ,1447.0,Ex,1980,0,1980,3,1,Ex,8,1,Gd,Attchd,2004.0,Fin,3.0,770.0,194,45,315000,2,1.0,2
1100,60,RL,80.0,9200,Reg,Inside,NoRidge,2Story,8,1998,Gable,VinylSd,VinylSd,BrkFace,473.0,Gd,PConc,Gd,No,GLQ,986.0,Gd,1470,1160,2630,4,1,Gd,8,1,TA,Attchd,1998.0,Fin,3.0,696.0,0,66,315000,10,1.0,3
1118,60,RL,73.0,9801,Reg,Inside,Somerst,2Story,8,2007,Gable,VinylSd,VinylSd,Stone,156.0,Gd,PConc,Gd,Av,Unf,0.0,Ex,1341,520,1861,3,1,Gd,7,1,Gd,BuiltIn,2007.0,RFn,3.0,851.0,144,60,257000,1,0.0,3
1593,85,RL,150.0,14137,Reg,Corner,Mitchel,SFoyer,4,1964,Gable,HdBoard,HdBoard,BrkFace,98.0,TA,CBlock,Gd,Av,ALQ,865.0,Gd,1200,0,1200,3,1,TA,6,0,0,2Types,1964.0,Fin,3.0,850.0,0,119,173000,44,1.0,1
458,20,RL,117.0,15262,IR1,Corner,NridgHt,1Story,8,2004,Hip,VinylSd,VinylSd,BrkFace,470.0,Gd,PConc,Ex,Gd,GLQ,1557.0,Ex,2200,0,2200,3,1,Ex,8,1,Gd,Attchd,2003.0,Fin,3.0,685.0,208,55,382500,6,1.0,3
1454,20,RL,75.0,9742,Reg,Inside,CollgCr,1Story,8,2002,Hip,VinylSd,VinylSd,BrkFace,281.0,Gd,PConc,Gd,No,Unf,0.0,Ex,1795,0,1795,3,1,Gd,7,1,Gd,Attchd,2002.0,RFn,2.0,534.0,171,159,230000,6,0.0,2
641,20,RL,74.0,8532,Reg,Inside,NAmes,1Story,5,1990,Hip,Wd Sdng,Wd Sdng,BrkFace,650.0,TA,CBlock,TA,No,Rec,1213.0,Gd,1297,0,1297,3,1,TA,5,1,TA,Attchd,1954.0,Fin,2.0,498.0,0,0,153000,55,1.0,1
644,20,RL,79.0,10634,Reg,Inside,NAmes,1Story,5,1953,Gable,MetalSd,MetalSd,None,0.0,TA,PConc,TA,No,BLQ,428.0,TA,1319,0,1319,3,1,TA,5,0,0,Attchd,1953.0,Unf,1.0,270.0,66,0,123000,56,1.0,1
840,20,RL,65.0,14753,IR2,Inside,CollgCr,1Story,7,1998,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,Mn,GLQ,950.0,Ex,1463,0,1463,3,1,TA,5,0,0,Attchd,1998.0,Fin,2.0,539.0,0,81,207000,11,1.0,2
1307,75,RM,87.0,18386,Reg,Inside,OldTown,2.5Fin,7,2002,Gable,CemntBd,CmentBd,None,0.0,TA,BrkTil,TA,No,Unf,0.0,Ex,1675,1818,3493,3,1,Gd,10,1,Ex,Attchd,2003.0,Unf,3.0,870.0,302,0,295000,128,0.0,3
1809,20,RL,60.0,12450,Reg,Inside,SawyerW,1Story,5,2004,Gable,VinylSd,VinylSd,BrkFace,126.0,Gd,PConc,Gd,No,GLQ,729.0,Ex,1094,0,1094,3,1,Gd,6,0,0,Detchd,2004.0,Unf,2.0,576.0,0,0,149000,4,1.0,1
1905,20,RL,50.0,5175,Reg,Inside,BrkSide,1Story,5,2000,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,BLQ,150.0,Ex,808,0,808,2,1,TA,5,0,0,Detchd,1963.0,Unf,1.0,308.0,143,0,112000,49,0.0,1
2060,20,RL,69.05520046484602,8398,IR1,Inside,Sawyer,1Story,5,1967,Gable,MetalSd,MetalSd,BrkFace,323.0,TA,CBlock,TA,No,LwQ,114.0,TA,943,0,943,2,1,TA,5,0,0,Detchd,1972.0,Unf,2.0,528.0,132,0,134500,40,1.0,1
1085,20,RL,53.0,3710,Reg,Inside,Blmngtn,1Story,7,2008,Gable,WdShing,Wd Shng,BrkFace,20.0,Gd,PConc,Gd,Gd,Unf,0.0,Ex,1246,0,1246,2,1,Gd,5,1,Gd,Attchd,2007.0,Fin,2.0,428.0,100,24,187687,1,0.0,2
305,50,C (all),60.0,7500,Reg,Inside,IDOTRR,1.5Fin,4,1950,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,Unf,0.0,TA,698,430,1128,2,1,TA,6,0,0,Detchd,1980.0,RFn,2.0,528.0,30,0,68400,90,0.0,1
671,20,RL,62.0,8010,Reg,Inside,NAmes,1Story,6,2007,Hip,Wd Sdng,Wd Sdng,None,0.0,Gd,CBlock,TA,Mn,GLQ,745.0,Gd,951,0,951,2,1,Gd,6,0,0,Detchd,1985.0,Unf,2.0,480.0,0,0,143500,51,1.0,1
833,80,RL,69.05520046484602,12800,Reg,Inside,SawyerW,SLvl,7,1989,Gable,Wd Sdng,Wd Sdng,BrkFace,145.0,Gd,PConc,Gd,Gd,GLQ,1518.0,Gd,1644,0,1644,2,1,Gd,5,1,TA,Attchd,1989.0,Fin,2.0,569.0,80,0,275000,20,2.0,2
2891,90,RL,82.0,11070,Reg,Inside,Mitchel,1Story,7,1989,Gable,VinylSd,VinylSd,BrkFace,70.0,TA,CBlock,TA,No,Unf,0.0,Gd,1959,0,1959,5,2,TA,9,0,0,2Types,1989.0,Unf,3.0,766.0,0,0,171000,18,0.0,3
486,60,RL,69.05520046484602,12224,IR1,Corner,Gilbert,2Story,6,2000,Gable,VinylSd,VinylSd,BrkFace,40.0,Gd,PConc,Gd,No,GLQ,695.0,Ex,1022,1032,2054,3,1,Gd,7,1,TA,BuiltIn,2000.0,RFn,2.0,390.0,24,48,244000,9,1.0,3
334,20,RL,50.0,6953,Reg,Inside,Mitchel,1Story,5,2004,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,ALQ,469.0,Ex,874,0,874,3,1,TA,5,0,0,Detchd,1971.0,Unf,1.0,352.0,0,0,130000,39,0.0,1
1804,20,FV,100.0,11824,IR1,Corner,Somerst,1Story,8,2006,Gable,VinylSd,VinylSd,BrkFace,298.0,Gd,PConc,Gd,Av,Unf,0.0,Ex,1685,0,1685,2,1,Gd,5,1,Gd,Attchd,2006.0,Fin,3.0,658.0,112,63,253000,1,0.0,2
299,120,RM,35.0,3907,IR1,Inside,Blueste,1Story,8,1989,Gable,HdBoard,HdBoard,None,0.0,Gd,CBlock,Gd,Gd,GLQ,747.0,Gd,1034,0,1034,1,1,Gd,4,1,TA,Attchd,1989.0,Fin,2.0,598.0,141,36,185000,21,1.0,1
466,60,RL,57.0,8918,IR1,Inside,Gilbert,2Story,6,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Av,Unf,0.0,Ex,745,745,1490,3,1,Gd,7,1,Gd,Attchd,2005.0,Fin,2.0,392.0,36,20,167800,4,0.0,3
440,20,RL,76.0,9591,Reg,Inside,NridgHt,1Story,8,2005,Hip,VinylSd,VinylSd,BrkFace,262.0,Gd,PConc,Ex,Av,GLQ,1088.0,Ex,1713,0,1713,3,1,Ex,7,1,Gd,Attchd,2004.0,Fin,3.0,856.0,0,26,274900,5,1.0,2
378,80,RL,69.05520046484602,14115,Reg,Inside,NWAmes,SLvl,7,1980,Gable,Plywood,Plywood,BrkFace,225.0,TA,CBlock,Gd,Av,GLQ,1036.0,TA,1472,0,1472,3,1,TA,6,2,TA,Attchd,1980.0,Unf,2.0,588.0,233,48,187500,29,1.0,2
513,60,RL,75.0,9675,Reg,Inside,Somerst,2Story,7,2005,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Mn,GLQ,341.0,Ex,1113,858,1971,3,1,Gd,8,1,Gd,Attchd,2005.0,RFn,2.0,689.0,0,48,253000,4,0.0,3
1597,180,RM,21.0,1974,Reg,Inside,MeadowV,SFoyer,4,2006,Gable,CemntBd,CmentBd,None,0.0,TA,CBlock,Gd,Av,GLQ,501.0,Gd,526,462,988,2,1,TA,5,0,0,BuiltIn,1973.0,RFn,1.0,297.0,120,101,105000,35,1.0,1
613,80,RL,85.0,11475,Reg,Corner,NAmes,SLvl,6,1961,Hip,HdBoard,HdBoard,BrkFace,90.0,TA,CBlock,TA,Gd,ALQ,568.0,Ex,1576,0,1576,4,1,Gd,7,1,Po,BuiltIn,1961.0,Fin,2.0,368.0,85,0,174500,48,1.0,1
2798,60,RL,69.05520046484602,21533,IR2,FR2,CollgCr,2Story,7,1997,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0.0,Ex,1065,984,2049,4,1,Gd,9,1,TA,Attchd,1997.0,Unf,2.0,467.0,120,48,210900,10,0.0,3
239,50,RL,50.0,9350,Reg,Inside,Edwards,1.5Fin,4,1979,Gable,WdShing,Wd Shng,None,0.0,TA,CBlock,TA,No,LwQ,192.0,Ex,1169,0,1531,3,1,TA,8,1,TA,Detchd,1947.0,Unf,1.0,209.0,0,0,127000,63,0.0,1
1080,120,RM,59.0,8198,Reg,FR3,NridgHt,1Story,7,2004,Gable,VinylSd,VinylSd,Stone,146.0,Gd,PConc,Gd,Av,GLQ,720.0,Ex,1358,0,1358,2,1,Gd,6,1,Gd,Attchd,2004.0,RFn,2.0,484.0,192,30,207000,4,1.0,2
375,60,RL,69.05520046484602,13250,IR1,Inside,NWAmes,2Story,7,1978,Gable,HdBoard,HdBoard,BrkFace,256.0,TA,CBlock,Gd,No,Unf,0.0,TA,1154,896,2050,4,1,Gd,8,1,TA,Attchd,1978.0,RFn,2.0,529.0,192,192,154000,31,0.0,3
1638,20,RL,52.0,51974,IR1,CulDSac,StoneBr,1Story,9,2007,Hip,VinylSd,VinylSd,BrkFace,710.0,Ex,PConc,Ex,Av,GLQ,1101.0,Ex,2338,0,2338,4,1,Gd,8,2,Gd,Attchd,2005.0,Fin,3.0,1110.0,0,135,591587,1,1.0,3
2593,190,RL,94.0,22136,Reg,Inside,OldTown,1.5Fin,5,1975,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Mn,GLQ,1018.0,TA,1392,1248,2640,5,1,TA,10,1,Gd,Attchd,1977.0,RFn,3.0,1008.0,631,48,180000,81,2.0,3
623,90,RL,65.0,8944,Reg,Inside,NAmes,1Story,5,1967,Gable,Plywood,Plywood,None,0.0,TA,CBlock,TA,No,Unf,0.0,TA,1584,0,1584,4,2,TA,8,0,0,Detchd,1967.0,Unf,3.0,792.0,0,152,124000,42,0.0,2
964,60,RL,69.05520046484602,9839,IR1,CulDSac,Timber,2Story,6,2006,Gable,MetalSd,MetalSd,None,0.0,TA,PConc,Gd,No,ALQ,462.0,Ex,1375,862,2237,3,1,Gd,7,1,TA,BuiltIn,1980.0,Fin,2.0,440.0,305,24,204000,29,0.0,3
917,50,RL,52.0,6292,Reg,Inside,SWISU,1.5Fin,7,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,No,Unf,0.0,Gd,877,600,1477,3,1,TA,6,1,Gd,Detchd,1928.0,Unf,1.0,216.0,0,50,145000,81,1.0,2
122,20,RL,88.0,9680,Reg,Inside,NAmes,1Story,5,1967,Gable,Wd Sdng,Plywood,BrkFace,268.0,TA,CBlock,TA,No,BLQ,1010.0,Ex,1510,0,1510,3,1,Gd,6,0,0,Attchd,1967.0,RFn,2.0,517.0,0,40,178900,43,1.0,2
2443,60,RL,82.0,9452,Reg,Inside,NoRidge,2Story,8,1998,Gable,VinylSd,VinylSd,BrkFace,423.0,Gd,PConc,Gd,No,GLQ,1074.0,Ex,1407,985,2392,3,1,Gd,7,1,TA,Attchd,1997.0,Fin,3.0,870.0,0,70,348000,9,1.0,3
1354,50,RL,60.0,9144,Reg,Inside,BrkSide,1.5Fin,6,2004,Gable,VinylSd,VinylSd,None,0.0,TA,BrkTil,TA,No,Unf,0.0,Ex,1170,546,1716,4,1,Gd,8,0,0,Detchd,1970.0,Unf,2.0,672.0,0,195,162500,93,0.0,2
2058,190,RL,70.0,8425,Reg,FR3,Sawyer,1Story,5,1990,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,Gd,Av,GLQ,748.0,Gd,868,0,868,2,1,TA,6,0,0,Detchd,1989.0,Unf,2.0,576.0,138,0,119900,36,1.0,1
2326,60,RL,63.0,9084,IR1,Inside,Gilbert,2Story,7,1998,Hip,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,No,Unf,0.0,Gd,955,677,1632,3,1,TA,8,1,TA,Attchd,1998.0,Fin,2.0,462.0,0,28,176500,8,0.0,3
1222,190,RL,50.0,7420,Reg,Corner,BrkSide,1.5Unf,5,1950,Gable,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,No,GLQ,851.0,Ex,1077,0,1077,2,2,TA,5,2,TA,Attchd,1939.0,RFn,1.0,205.0,0,4,118000,69,1.0,1
1251,20,RL,57.0,7677,Reg,Inside,NAmes,1Story,5,1953,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,BLQ,570.0,Gd,773,0,773,2,1,TA,4,0,0,Attchd,1953.0,Unf,1.0,240.0,0,0,110000,55,0.0,1
65,60,RL,58.0,16770,IR2,CulDSac,NoRidge,2Story,7,1998,Gable,VinylSd,VinylSd,BrkFace,30.0,Gd,PConc,Gd,No,Unf,0.0,Gd,1195,644,1839,4,1,TA,7,0,0,Attchd,1998.0,Fin,2.0,486.0,0,81,221000,12,0.0,3
498,60,RL,69.05520046484602,16545,IR1,Inside,NoRidge,2Story,8,1998,Gable,VinylSd,VinylSd,BrkFace,731.0,Gd,PConc,Gd,Mn,GLQ,781.0,Ex,1310,1140,2450,3,1,Gd,7,1,TA,Attchd,1998.0,Fin,3.0,1069.0,0,126,340000,11,1.0,3
749,70,RL,60.0,11414,IR1,Corner,BrkSide,2Story,7,1993,Gable,HdBoard,HdBoard,None,0.0,TA,BrkTil,Gd,No,Unf,0.0,TA,1136,883,2019,3,1,Gd,8,0,0,Detchd,1997.0,Unf,2.0,532.0,509,135,167500,99,0.0,1
1782,20,RL,116.0,13501,IR1,Corner,Somerst,1Story,8,2006,Gable,VinylSd,VinylSd,Stone,208.0,Gd,PConc,Gd,No,GLQ,63.0,Ex,1636,0,1636,3,1,Gd,8,1,Gd,Attchd,2006.0,RFn,3.0,865.0,0,60,255000,1,1.0,2
477,80,RL,59.0,9434,IR1,Inside,Gilbert,SLvl,7,2005,Gable,WdShing,Wd Shng,None,0.0,Gd,PConc,Gd,Mn,Unf,0.0,Ex,744,630,1374,3,1,Gd,6,1,Gd,BuiltIn,2004.0,Fin,2.0,400.0,100,0,170000,5,0.0,3
2826,180,RM,35.0,3675,Reg,Inside,Edwards,SLvl,5,2005,Gable,VinylSd,VinylSd,BrkFace,80.0,TA,PConc,Gd,Gd,GLQ,547.0,Gd,1072,0,1072,2,1,TA,5,0,0,Basment,2005.0,Fin,2.0,525.0,0,28,145000,1,1.0,1
990,20,RL,87.0,11029,IR1,Corner,NAmes,1Story,6,2002,Hip,MetalSd,MetalSd,None,0.0,Ex,CBlock,Gd,No,ALQ,528.0,Ex,1414,0,1414,3,1,TA,6,1,TA,Attchd,1990.0,Unf,2.0,601.0,0,51,176500,50,1.0,1
1791,20,RL,75.0,10084,Reg,Inside,Somerst,1Story,8,2005,Gable,VinylSd,VinylSd,Stone,186.0,Gd,PConc,Ex,Av,GLQ,1369.0,Ex,1694,0,1694,3,1,Gd,7,1,Gd,Attchd,2004.0,RFn,2.0,636.0,255,57,307000,3,1.0,2
2131,60,RL,68.0,9543,IR1,Inside,CollgCr,2Story,7,2001,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0.0,Ex,845,845,1690,3,1,Gd,7,0,0,Attchd,2001.0,RFn,2.0,517.0,0,103,190550,6,0.0,3
371,60,RL,94.0,13005,IR1,Corner,NWAmes,2Story,7,1980,Gable,CemntBd,CmentBd,BrkFace,278.0,Gd,CBlock,Gd,No,GLQ,692.0,TA,1153,1200,2353,4,1,Ex,10,1,TA,Attchd,1983.0,RFn,2.0,484.0,288,195,260000,29,1.0,3
2377,120,RL,24.0,2280,Reg,FR2,NPkVill,1Story,7,1976,Gable,Plywood,Brk Cmn,None,0.0,TA,CBlock,TA,No,ALQ,120.0,TA,1055,0,1055,2,1,TA,4,0,0,Attchd,1976.0,Unf,1.0,319.0,0,29,137500,30,1.0,2
1832,20,RL,43.0,12712,IR1,CulDSac,Sawyer,1Story,6,2006,Gable,CemntBd,CmentBd,None,0.0,TA,CBlock,Gd,Mn,ALQ,968.0,TA,1055,0,1055,2,1,Gd,5,1,TA,Attchd,1973.0,RFn,2.0,542.0,455,0,147000,34,1.0,1
561,20,RL,80.0,10000,Reg,Corner,Sawyer,1Story,5,1983,Hip,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,No,BLQ,594.0,Ex,1144,0,1144,3,1,TA,6,1,TA,Attchd,1961.0,RFn,1.0,264.0,165,0,131400,48,1.0,1
1063,60,RL,85.0,10574,IR1,Inside,NridgHt,2Story,8,2004,Gable,VinylSd,VinylSd,Stone,126.0,Gd,PConc,Ex,No,GLQ,856.0,Ex,1170,1162,2332,4,1,Ex,9,1,Gd,BuiltIn,2004.0,Fin,3.0,756.0,224,142,316000,4,1.0,3
